Date,product_category_name,total_pedidos,ticket_medio,ticket_mediana,parcelas_media,parcelas_mediana,faturamento_total
2017-11-01,moveis_cozinha_area_de_servico_jantar_e_jardim,24,199.81625,167.495,4.041666666666667,3.5,4795.59
2017-11-01,moveis_decoracao,405,124.22064197530864,83.9,3.8518518518518516,3.0,50309.36
2017-11-01,moveis_escritorio,56,245.69732142857143,195.99,4.071428571428571,3.0,13759.05
2017-11-01,moveis_quarto,3,291.0,204.0,4.0,4.0,873.0
2017-11-01,moveis_sala,20,249.025,139.9,5.6,3.0,4980.5
2017-11-01,papelaria,120,115.38591666666666,99.0,3.1333333333333333,2.0,13846.31
2017-11-01,pcs,5,1705.0,1437.0,8.8,8.0,8525.0
2017-11-01,perfumaria,228,116.58184210526316,84.99,3.9298245614035086,3.0,26580.66
2017-11-01,pet_shop,59,154.91389830508476,100.0,3.1864406779661016,2.0,9139.92
2017-11-01,relogios_presentes,351,245.95908831908832,146.0,4.401709401709402,4.0,86331.64
2017-11-01,tablets_impressao_imagem,4,56.150000000000006,69.9,3.75,3.0,224.60000000000002
2017-11-01,telefonia,269,75.41215613382899,28.99,3.007434944237918,2.0,20285.87
2017-11-01,telefonia_fixa,3,228.32666666666668,90.0,3.0,3.0,684.98
2017-11-01,utilidades_domesticas,280,113.49692857142857,65.205,3.467857142857143,3.0,31779.14
2017-12-01,agro_industria_e_comercio,4,292.175,326.9,5.0,5.0,1168.7
2017-12-01,alimentos,9,97.47888888888889,130.0,2.3333333333333335,2.0,877.3100000000001
2017-12-01,alimentos_bebidas,11,64.5,45.62,2.5454545454545454,1.0,709.5
2017-12-01,artes,2,54.95,54.95,4.0,4.0,109.9
2017-12-01,artigos_de_festas,1,257.6,257.6,2.0,2.0,257.6
2017-12-01,artigos_de_natal,13,32.61538461538461,25.0,1.4615384615384615,1.0,424.0
2017-12-01,audio,15,170.676,76.89,3.0,2.0,2560.14
2017-12-01,automotivo,178,164.23539325842697,109.9,3.5786516853932584,2.5,29233.9
2017-12-01,bebes,102,146.30480392156863,110.0,3.7450980392156863,3.0,14923.09
2017-12-01,bebidas,25,75.596,55.49,1.68,1.0,1889.9
2017-12-01,beleza_saude,342,157.81672514619882,89.99,3.9473684210526314,3.0,53973.32
2017-12-01,brinquedos,352,140.54886363636362,99.9,3.7556818181818183,3.0,49473.2
2017-12-01,cama_mesa_banho,373,110.39753351206434,89.99,4.659517426273458,4.0,41178.28
2017-12-01,casa_conforto,11,182.25454545454545,153.8,6.090909090909091,6.0,2004.8
2017-12-01,casa_construcao,26,235.1769230769231,205.0,4.846153846153846,4.5,6114.6
2017-12-01,cds_dvds_musicais,1,65.0,65.0,7.0,7.0,65.0
2017-12-01,climatizacao,3,222.9333333333333,199.0,5.333333333333333,3.0,668.8
2017-12-01,consoles_games,65,109.862,50.0,3.0923076923076924,3.0,7141.03
2017-12-01,construcao_ferramentas_construcao,13,315.5692307692307,109.9,4.769230769230769,4.0,4102.4
2017-12-01,construcao_ferramentas_ferramentas,5,63.9,29.9,2.2,1.0,319.5
2017-12-01,construcao_ferramentas_jardim,5,182.198,122.9,8.6,10.0,910.99
2017-12-01,construcao_ferramentas_seguranca,4,294.9675,289.97,2.75,1.0,1179.87
2017-12-01,cool_stuff,182,177.45302197802198,162.695,3.8736263736263736,3.0,32296.45
2017-12-01,dvds_blu_ray,1,119.9,119.9,1.0,1.0,119.9
2017-12-01,eletrodomesticos,13,72.84692307692308,39.9,1.5384615384615385,1.0,947.01
2017-12-01,eletrodomesticos_2,5,256.656,209.99,4.4,4.0,1283.28
2017-12-01,eletronicos,137,44.58985401459854,19.9,1.7372262773722629,1.0,6108.8099999999995
2017-12-01,eletroportateis,21,337.3561904761905,193.0,4.476190476190476,3.0,7084.48
2017-12-01,esporte_lazer,340,143.69220588235294,99.4,3.052941176470588,2.0,48855.35
2017-12-01,fashion_bolsas_e_acessorios,94,89.88510638297873,49.9,2.702127659574468,2.0,8449.2
2017-12-01,fashion_calcados,8,112.0375,99.25,3.75,2.5,896.3
2017-12-01,fashion_roupa_masculina,1,292.5,292.5,6.0,6.0,292.5
2017-12-01,fashion_underwear_e_moda_praia,11,97.57272727272726,59.9,2.0,2.0,1073.3
2017-12-01,ferramentas_jardim,182,116.62675824175824,89.99,3.1538461538461537,2.0,21226.07
2017-12-01,flores,2,41.35,41.35,1.0,1.0,82.7
2017-12-01,fraldas_higiene,1,76.0,76.0,2.0,2.0,76.0
2017-12-01,industria_comercio_e_negocios,4,294.975,177.5,5.25,4.5,1179.9
2017-12-01,informatica_acessorios,171,167.00473684210527,105.0,2.871345029239766,2.0,28557.81
2017-12-01,instrumentos_musicais,31,252.67129032258063,129.9,4.290322580645161,2.0,7832.8099999999995
2017-12-01,livros_importados,2,77.0,77.0,2.0,2.0,154.0
2017-12-01,livros_interesse_geral,33,65.94242424242424,44.9,2.6363636363636362,2.0,2176.1
2017-12-01,livros_tecnicos,3,177.58333333333334,130.8,2.0,1.0,532.75
2017-12-01,malas_acessorios,36,134.82611111111112,129.99,3.6666666666666665,3.0,4853.74
2017-12-01,market_place,7,67.52285714285715,39.8,2.7142857142857144,3.0,472.66
2017-12-01,moveis_colchao_e_estofado,7,138.24285714285716,85.0,3.857142857142857,3.0,967.7
2017-12-01,moveis_cozinha_area_de_servico_jantar_e_jardim,15,262.4866666666667,299.0,5.533333333333333,4.0,3937.3
2017-12-01,moveis_decoracao,222,108.94833333333332,76.8,3.671171171171171,2.0,24186.53
2017-12-01,moveis_escritorio,27,184.03296296296298,169.99,4.62962962962963,4.0,4968.89
2017-12-01,moveis_quarto,1,185.0,185.0,4.0,4.0,185.0
2017-12-01,moveis_sala,14,165.59357142857144,117.935,4.714285714285714,4.0,2318.31
2017-12-01,papelaria,192,115.54989583333334,89.0,3.1354166666666665,2.0,22185.58
2017-12-01,pcs,13,1011.3076923076923,599.0,5.538461538461538,4.0,13147.0
2017-12-01,perfumaria,169,127.42254437869822,114.9,3.5502958579881656,3.0,21534.41
2017-12-01,pet_shop,58,106.00120689655172,97.4,2.9310344827586206,2.0,6148.07
2017-12-01,relogios_presentes,273,206.20893772893774,155.99,4.17948717948718,3.0,56295.04
2017-12-01,sinalizacao_e_seguranca,2,385.0,385.0,6.5,6.5,770.0
2017-12-01,tablets_impressao_imagem,4,69.9,69.9,5.0,5.5,279.6
2017-12-01,telefonia,180,55.462611111111116,29.99,2.272222222222222,2.0,9983.27
2017-12-01,telefonia_fixa,3,287.93,199.9,5.0,4.0,863.79
2017-12-01,utilidades_domesticas,191,108.29617801047121,71.0,3.5706806282722514,3.0,20684.57
2018-01-01,agro_industria_e_comercio,9,499.7155555555556,412.0,5.888888888888889,8.0,4497.4400000000005
2018-01-01,alimentos,13,43.78,29.1,1.9230769230769231,1.0,569.14
2018-01-01,alimentos_bebidas,9,33.37444444444444,32.5,1.2222222222222223,1.0,300.37
2018-01-01,artes,10,137.38400000000001,134.99,2.3,2.0,1373.8400000000001
2018-01-01,artigos_de_festas,2,67.9,67.9,1.0,1.0,135.8
2018-01-01,artigos_de_natal,8,96.45,79.9,1.5,1.5,771.6
2018-01-01,audio,19,141.66263157894738,129.9,3.0,2.0,2691.59
2018-01-01,automotivo,175,154.98154285714287,117.3,3.0171428571428573,2.0,27121.77
2018-01-01,bebes,164,159.80603658536586,109.9,3.3597560975609757,2.5,26208.19
2018-01-01,bebidas,32,60.6153125,55.49,1.75,1.0,1939.69
2018-01-01,beleza_saude,437,135.36565217391305,89.99,3.553775743707094,3.0,59154.79
2018-01-01,brinquedos,110,153.755,99.89500000000001,2.590909090909091,2.0,16913.05
2018-01-01,cama_mesa_banho,554,115.8728880866426,85.9,3.884476534296029,3.0,64193.58
2018-01-01,casa_conforto,12,195.71416666666667,154.495,4.666666666666667,4.0,2348.57
2018-01-01,casa_construcao,24,211.12416666666664,95.2,3.25,2.5,5066.98
2018-01-01,cine_foto,1,99.99,99.99,1.0,1.0,99.99
2018-01-01,climatizacao,15,263.1306666666667,149.0,3.066666666666667,1.0,3946.96
2018-01-01,consoles_games,40,164.481,74.945,3.15,2.5,6579.24
2018-01-01,construcao_ferramentas_construcao,30,271.31533333333334,123.95,4.566666666666666,3.5,8139.46
2018-01-01,construcao_ferramentas_ferramentas,6,78.75,37.9,1.8333333333333333,1.0,472.5
2018-01-01,construcao_ferramentas_iluminacao,5,469.6,250.0,4.0,4.0,2348.0
2018-01-01,construcao_ferramentas_jardim,16,182.3675,111.45,1.875,1.0,2917.88
2018-01-01,construcao_ferramentas_seguranca,3,440.31,379.94,6.333333333333333,8.0,1320.93
2018-01-01,cool_stuff,219,146.49164383561646,129.99,3.356164383561644,3.0,32081.670000000002
2018-01-01,dvds_blu_ray,1,24.9,24.9,2.0,2.0,24.9
2018-01-01,eletrodomesticos,24,68.08125,54.42,2.875,1.0,1633.95
2018-01-01,eletrodomesticos_2,11,744.2818181818183,626.0,5.090909090909091,3.0,8187.1
2018-01-01,eletronicos,228,51.70469298245614,19.9,1.513157894736842,1.0,11788.67
2018-01-01,eletroportateis,42,327.99142857142857,193.0,5.5,5.5,13775.64
2018-01-01,esporte_lazer,430,177.84120930232558,107.0,2.6767441860465118,2.0,76471.72
2018-01-01,fashion_bolsas_e_acessorios,80,78.69475,49.9,3.0125,2.0,6295.58
2018-01-01,fashion_calcados,7,95.24285714285715,84.9,3.5714285714285716,3.0,666.7
2018-01-01,fashion_roupa_feminina,2,47.945,47.945,2.5,2.5,95.89
2018-01-01,fashion_roupa_masculina,3,83.63333333333334,59.9,2.6666666666666665,1.0,250.9
2018-01-01,fashion_underwear_e_moda_praia,7,99.22857142857143,59.9,3.857142857142857,4.0,694.6
2018-01-01,ferramentas_jardim,153,137.4699346405229,99.8,3.411764705882353,2.0,21032.9
2018-01-01,flores,7,40.65714285714286,31.2,1.2857142857142858,1.0,284.6
2018-01-01,fraldas_higiene,1,125.0,125.0,4.0,4.0,125.0
2018-01-01,industria_comercio_e_negocios,13,253.73076923076923,104.0,3.1538461538461537,2.0,3298.5
2018-01-01,informatica_acessorios,403,141.8072952853598,89.9,2.399503722084367,1.0,57148.340000000004
2018-01-01,instrumentos_musicais,35,319.7857142857143,199.0,4.057142857142857,4.0,11192.5
2018-01-01,la_cuisine,1,112.0,112.0,2.0,2.0,112.0
2018-01-01,livros_importados,6,97.16666666666667,90.5,5.0,3.5,583.0
2018-01-01,livros_interesse_geral,28,47.93571428571429,34.0,2.9285714285714284,2.0,1342.2
2018-01-01,livros_tecnicos,14,80.72857142857143,60.5,2.4285714285714284,1.5,1130.2
2018-01-01,malas_acessorios,104,161.02480769230772,129.25,3.6538461538461537,3.0,16746.58
2018-01-01,market_place,7,40.278571428571425,32.3,2.7142857142857144,3.0,281.95
2018-01-01,moveis_colchao_e_estofado,9,95.61111111111111,75.0,3.7777777777777777,2.0,860.5
2018-01-01,moveis_cozinha_area_de_servico_jantar_e_jardim,15,251.04,210.0,3.933333333333333,3.0,3765.6
2018-01-01,moveis_decoracao,347,122.9764265129683,93.0,3.446685878962536,2.0,42672.82
2018-01-01,moveis_escritorio,67,199.79552238805968,159.96,5.134328358208955,3.0,13386.3
2018-01-01,moveis_quarto,4,189.45,185.0,3.75,4.0,757.8
2018-01-01,moveis_sala,16,120.641875,139.9,3.5625,3.0,1930.27
2018-01-01,papelaria,328,110.04786585365852,89.0,3.192073170731707,2.0,36095.7
2018-01-01,pcs,9,606.8888888888889,599.0,4.666666666666667,4.0,5462.0
2018-01-01,perfumaria,165,105.89945454545455,69.9,3.43030303030303,3.0,17473.41
2018-01-01,pet_shop,63,155.6788888888889,119.0,3.619047619047619,3.0,9807.77
2018-01-01,portateis_casa_forno_e_cafe,1,369.99,369.99,10.0,10.0,369.99
2018-01-01,relogios_presentes,274,238.67850364963505,149.0,4.226277372262774,4.0,65397.91
2018-01-01,sinalizacao_e_seguranca,3,96.63,59.9,1.6666666666666667,2.0,289.89
2018-01-01,tablets_impressao_imagem,1,106.9,106.9,5.0,5.0,106.9
2018-01-01,telefonia,254,43.71299212598425,29.99,2.4803149606299213,2.0,11103.1
2018-01-01,telefonia_fixa,8,250.51500000000001,37.47,2.375,1.5,2004.1200000000001
2018-01-01,utilidades_domesticas,253,120.13399209486167,79.9,3.6363636363636362,3.0,30393.9
2018-02-01,agro_industria_e_comercio,15,345.05333333333334,412.0,4.466666666666667,3.0,5175.8
2018-02-01,alimentos,18,76.28055555555555,55.985,2.6666666666666665,2.0,1373.05
2018-02-01,alimentos_bebidas,15,49.94866666666667,40.8,1.7333333333333334,1.0,749.23
2018-02-01,artes,11,109.34636363636363,110.99,2.5454545454545454,2.0,1202.81
2018-02-01,artigos_de_natal,12,124.56666666666668,79.9,3.0,2.0,1494.8000000000002
2018-02-01,audio,12,203.71583333333334,175.0,3.5833333333333335,3.0,2444.59
2018-02-01,automotivo,241,154.2864315352697,89.9,2.95850622406639,2.0,37183.03
2018-02-01,bebes,139,166.4361870503597,74.5,3.0215827338129495,2.0,23134.63
2018-02-01,bebidas,21,77.35714285714286,47.49,1.7619047619047619,1.0,1624.5
2018-02-01,beleza_saude,479,151.7243841336117,89.99,3.528183716075157,3.0,72675.98
2018-02-01,brinquedos,114,119.37561403508772,87.3,2.587719298245614,1.0,13608.82
2018-02-01,cama_mesa_banho,469,108.71341151385928,86.9,3.863539445628998,3.0,50986.590000000004
2018-02-01,casa_conforto,15,146.73733333333334,89.9,3.7333333333333334,3.0,2201.06
2018-02-01,casa_conforto_2,1,25.8,25.8,1.0,1.0,25.8
2018-02-01,casa_construcao,27,184.48185185185187,95.2,3.740740740740741,2.0,4981.01
2018-02-01,cine_foto,1,130.0,130.0,3.0,3.0,130.0
2018-02-01,climatizacao,8,205.31125,134.945,3.25,2.5,1642.49
2018-02-01,consoles_games,45,249.17444444444445,119.9,3.111111111111111,2.0,11212.85
2018-02-01,construcao_ferramentas_construcao,41,155.63365853658536,98.0,3.7560975609756095,3.0,6380.98
2018-02-01,construcao_ferramentas_ferramentas,8,149.825,90.95,3.125,2.0,1198.6
2018-02-01,construcao_ferramentas_iluminacao,5,225.38000000000002,249.95000000000002,5.6,6.0,1126.9
2018-02-01,construcao_ferramentas_jardim,11,132.94181818181818,58.9,3.5454545454545454,1.0,1462.36
2018-02-01,construcao_ferramentas_seguranca,4,661.9875,395.06,6.5,7.0,2647.95
2018-02-01,cool_stuff,144,171.40166666666667,144.99,4.152777777777778,3.0,24681.84
2018-02-01,eletrodomesticos,37,128.37783783783786,63.14,1.8918918918918919,1.0,4749.9800000000005
2018-02-01,eletrodomesticos_2,13,558.4507692307692,229.9,6.461538461538462,7.0,7259.86
2018-02-01,eletronicos,218,50.90628440366972,19.9,1.6743119266055047,1.0,11097.57
2018-02-01,eletroportateis,23,125.2313043478261,99.0,3.1739130434782608,2.0,2880.32
2018-02-01,esporte_lazer,454,139.73495594713657,107.0,2.5770925110132157,2.0,63439.67
2018-02-01,fashion_bolsas_e_acessorios,76,96.25986842105263,49.9,2.5921052631578947,2.0,7315.75
2018-02-01,fashion_calcados,9,97.3111111111111,84.9,2.5555555555555554,2.0,875.8
2018-02-01,fashion_roupa_feminina,1,29.99,29.99,1.0,1.0,29.99
2018-02-01,fashion_roupa_masculina,3,129.36333333333332,150.9,2.0,2.0,388.09
2018-02-01,fashion_underwear_e_moda_praia,6,58.23333333333333,54.9,3.3333333333333335,3.0,349.4
2018-02-01,ferramentas_jardim,158,126.8286075949367,99.8,3.6202531645569622,3.0,20038.92
2018-02-01,flores,4,33.620000000000005,25.49,1.0,1.0,134.48000000000002
2018-02-01,fraldas_higiene,1,100.0,100.0,4.0,4.0,100.0
2018-02-01,industria_comercio_e_negocios,23,169.2082608695652,107.8,3.0434782608695654,2.0,3891.79
2018-02-01,informatica_acessorios,601,119.24249584026623,98.0,2.3377703826955076,2.0,71664.74
2018-02-01,instrumentos_musicais,28,263.3367857142857,194.45,3.6785714285714284,3.0,7373.43
2018-02-01,livros_importados,2,124.0,124.0,4.5,4.5,248.0
2018-02-01,livros_interesse_geral,24,68.9875,44.9,1.75,1.0,1655.7
2018-02-01,livros_tecnicos,17,67.2664705882353,49.94,3.0588235294117645,3.0,1143.53
2018-02-01,malas_acessorios,37,138.50783783783783,99.9,3.3783783783783785,3.0,5124.79
2018-02-01,market_place,15,108.34733333333334,118.9,4.0,4.0,1625.21
2018-02-01,moveis_colchao_e_estofado,3,64.89999999999999,75.0,4.333333333333333,2.0,194.7
2018-02-01,moveis_cozinha_area_de_servico_jantar_e_jardim,13,287.4738461538461,139.0,5.153846153846154,5.0,3737.16
2018-02-01,moveis_decoracao,261,127.87214559386972,99.0,3.3371647509578546,2.0,33374.63
2018-02-01,moveis_escritorio,55,252.73163636363637,189.99,4.5636363636363635,3.0,13900.24
2018-02-01,moveis_quarto,6,149.29999999999998,179.45,4.833333333333333,4.5,895.8
2018-02-01,moveis_sala,14,290.86357142857145,109.97,4.571428571428571,4.0,4072.09
2018-02-01,musica,2,122.485,122.485,2.5,2.5,244.97
2018-02-01,papelaria,120,84.93900000000001,67.88499999999999,2.85,2.0,10192.68
2018-02-01,pc_gamer,1,154.99,154.99,10.0,10.0,154.99
2018-02-01,perfumaria,147,111.81938775510204,79.99,3.5238095238095237,3.0,16437.45
2018-02-01,pet_shop,72,102.52944444444444,95.25,2.625,2.0,7382.12
2018-02-01,portateis_casa_forno_e_cafe,5,604.98,750.0,5.0,2.0,3024.9
2018-02-01,relogios_presentes,267,212.76629213483145,165.0,4.543071161048689,4.0,56808.6
2018-02-01,sinalizacao_e_seguranca,8,74.61125,62.0,3.5,2.5,596.89
2018-02-01,tablets_impressao_imagem,11,58.45181818181818,53.49,4.636363636363637,6.0,642.97
2018-02-01,telefonia,251,43.7198406374502,29.99,2.366533864541833,2.0,10973.68
2018-02-01,telefonia_fixa,8,719.83375,94.95,3.25,2.5,5758.67
2018-02-01,utilidades_domesticas,278,104.21776978417266,69.9,3.237410071942446,3.0,28972.54
2018-03-01,agro_industria_e_comercio,18,233.91666666666666,104.75,2.4444444444444446,1.0,4210.5
2018-03-01,alimentos,24,52.48916666666667,56.97,1.7916666666666667,1.0,1259.74
2018-03-01,alimentos_bebidas,12,175.875,60.0,4.416666666666667,3.5,2110.5
2018-03-01,artes,7,67.34285714285714,57.0,1.5714285714285714,1.0,471.4
2018-03-01,artigos_de_festas,3,154.56666666666666,43.8,2.6666666666666665,3.0,463.7
2018-03-01,artigos_de_natal,10,57.955000000000005,79.9,2.5,2.0,579.5500000000001
2018-03-01,audio,25,372.49839999999995,467.0,4.68,4.0,9312.46
2018-03-01,automotivo,262,146.19641221374044,106.495,3.2709923664122136,2.0,38303.46
2018-03-01,bebes,180,202.24738888888888,99.97999999999999,3.7333333333333334,2.0,36404.53
2018-03-01,bebidas,18,47.705555555555556,47.49,1.5555555555555556,1.0,858.7
2018-03-01,beleza_saude,493,148.3537322515213,84.99,3.4340770791075053,3.0,73138.39
2018-03-01,brinquedos,176,113.18414772727273,69.9,3.0738636363636362,2.0,19920.41
2018-03-01,cama_mesa_banho,529,109.44321361058601,85.9,4.393194706994329,4.0,57895.46
2018-03-01,casa_conforto,14,134.14214285714286,89.9,5.357142857142857,4.5,1877.99
2018-03-01,casa_construcao,24,176.37416666666664,95.2,4.833333333333333,4.0,4232.98
2018-03-01,cine_foto,5,131.56,99.95,2.8,2.0,657.8
2018-03-01,climatizacao,19,97.83578947368422,79.9,2.210526315789474,2.0,1858.88
2018-03-01,consoles_games,43,248.1344186046512,69.9,2.8372093023255816,2.0,10669.78
2018-03-01,construcao_ferramentas_construcao,41,231.27073170731708,139.9,4.951219512195122,5.0,9482.1
2018-03-01,construcao_ferramentas_ferramentas,4,149.975,190.0,5.0,5.5,599.9
2018-03-01,construcao_ferramentas_iluminacao,9,193.3,250.0,3.4444444444444446,3.0,1739.7
2018-03-01,construcao_ferramentas_jardim,18,118.45166666666667,83.125,2.6666666666666665,1.5,2132.13
2018-03-01,construcao_ferramentas_seguranca,12,442.4891666666667,247.48000000000002,4.0,2.0,5309.87
2018-03-01,cool_stuff,200,168.3705,144.99,4.155,3.0,33674.1
2018-03-01,dvds_blu_ray,2,24.9,24.9,2.0,2.0,49.8
2018-03-01,eletrodomesticos,57,150.2317543859649,69.9,2.2280701754385963,1.0,8563.21
2018-03-01,eletrodomesticos_2,12,470.68333333333334,359.95,5.666666666666667,5.5,5648.2
2018-03-01,eletronicos,169,58.63698224852071,19.89,1.7988165680473374,1.0,9909.65
2018-03-01,eletroportateis,30,486.1823333333333,193.0,4.8,4.0,14585.47
2018-03-01,esporte_lazer,539,133.5194434137291,100.0,3.1669758812615956,2.0,71966.98
2018-03-01,fashion_bolsas_e_acessorios,104,82.61365384615384,49.9,3.0,2.0,8591.82
2018-03-01,fashion_calcados,9,120.78888888888888,98.7,3.0,3.0,1087.1
2018-03-01,fashion_esporte,1,89.9,89.9,1.0,1.0,89.9
2018-03-01,fashion_roupa_feminina,1,119.96,119.96,10.0,10.0,119.96
2018-03-01,fashion_underwear_e_moda_praia,3,59.86666666666667,59.9,1.3333333333333333,1.0,179.6
2018-03-01,ferramentas_jardim,153,152.5430065359477,99.0,3.6470588235294117,3.0,23339.079999999998
2018-03-01,fraldas_higiene,2,81.5,81.5,3.0,3.0,163.0
2018-03-01,industria_comercio_e_negocios,22,117.79318181818181,104.0,2.3636363636363638,2.0,2591.45
2018-03-01,informatica_acessorios,467,136.6614346895075,94.0,2.436830835117773,2.0,63820.89
2018-03-01,instrumentos_musicais,37,247.53621621621622,88.9,4.0,3.0,9158.84
2018-03-01,la_cuisine,1,389.0,389.0,8.0,8.0,389.0
2018-03-01,livros_importados,2,129.5,129.5,1.5,1.5,259.0
2018-03-01,livros_interesse_geral,22,52.68090909090909,37.45,2.272727272727273,1.5,1158.98
2018-03-01,livros_tecnicos,9,68.95555555555555,39.9,3.2222222222222223,3.0,620.5999999999999
2018-03-01,malas_acessorios,39,127.91179487179488,75.0,3.5641025641025643,3.0,4988.56
2018-03-01,market_place,12,115.01833333333333,92.99000000000001,3.5833333333333335,2.5,1380.22
2018-03-01,moveis_colchao_e_estofado,4,110.0,110.0,5.5,4.5,440.0
2018-03-01,moveis_cozinha_area_de_servico_jantar_e_jardim,9,263.42,120.0,2.888888888888889,2.0,2370.78
2018-03-01,moveis_decoracao,329,122.75702127659574,89.18,3.346504559270517,2.0,40387.06
2018-03-01,moveis_escritorio,101,190.4821782178218,169.9,4.237623762376238,3.0,19238.7
2018-03-01,moveis_quarto,4,186.725,194.0,2.75,2.5,746.9
2018-03-01,moveis_sala,15,199.666,179.9,4.133333333333334,3.0,2994.99
2018-03-01,musica,2,174.47,174.47,3.0,3.0,348.94
2018-03-01,papelaria,117,98.28717948717949,79.0,2.572649572649573,2.0,11499.6
2018-03-01,perfumaria,153,114.20470588235294,79.99,3.6013071895424837,3.0,17473.32
2018-03-01,pet_shop,86,123.07848837209302,99.85,2.8488372093023258,2.0,10584.75
2018-03-01,portateis_casa_forno_e_cafe,5,1278.1799999999998,899.0,9.8,10.0,6390.9
2018-03-01,relogios_presentes,353,245.0298300283286,164.9,4.623229461756374,4.0,86495.53
2018-03-01,sinalizacao_e_seguranca,6,141.98499999999999,107.515,2.8333333333333335,1.5,851.91
2018-03-01,tablets_impressao_imagem,2,129.645,129.645,4.5,4.5,259.29
2018-03-01,telefonia,257,92.99023346303503,29.98,2.614785992217899,1.0,23898.49
2018-03-01,telefonia_fixa,9,149.42111111111112,109.8,4.111111111111111,2.0,1344.79
2018-03-01,utilidades_domesticas,260,119.0925,64.45,3.6615384615384614,3.0,30964.05
2018-04-01,agro_industria_e_comercio,7,514.4,412.0,4.285714285714286,2.0,3600.8
2018-04-01,alimentos,22,46.56454545454546,40.99,1.5,1.0,1024.42
2018-04-01,alimentos_bebidas,12,41.485,34.575,1.5,1.0,497.82
2018-04-01,artes,19,78.76473684210526,79.99,2.473684210526316,2.0,1496.53
2018-04-01,artes_e_artesanato,1,15.99,15.99,1.0,1.0,15.99
2018-04-01,artigos_de_festas,1,43.8,43.8,1.0,1.0,43.8
2018-04-01,artigos_de_natal,6,36.2,19.439999999999998,2.0,2.0,217.20000000000002
2018-04-01,audio,19,298.7257894736842,399.0,4.947368421052632,5.0,5675.79
2018-04-01,automotivo,267,164.46528089887641,109.9,3.1161048689138577,2.0,43912.23
2018-04-01,bebes,182,237.1802197802198,109.9,3.576923076923077,2.0,43166.8
2018-04-01,bebidas,23,82.85,43.0,1.3478260869565217,1.0,1905.55
2018-04-01,beleza_saude,491,155.22859470468433,99.9,3.556008146639511,3.0,76217.24
2018-04-01,brinquedos,167,122.79179640718563,69.98,2.461077844311377,1.0,20506.23
2018-04-01,cama_mesa_banho,483,124.52467908902692,88.0,3.8281573498964803,3.0,60145.42
2018-04-01,casa_conforto,12,139.64166666666668,86.9,4.75,5.5,1675.7
2018-04-01,casa_construcao,48,163.755,111.4,3.5833333333333335,2.0,7860.24
2018-04-01,cds_dvds_musicais,1,65.0,65.0,6.0,6.0,65.0
2018-04-01,cine_foto,3,123.99666666666667,159.0,2.3333333333333335,2.0,371.99
2018-04-01,climatizacao,16,122.06812500000001,139.0,1.625,1.0,1953.0900000000001
2018-04-01,consoles_games,34,201.77823529411765,73.895,3.7941176470588234,3.5,6860.46
2018-04-01,construcao_ferramentas_construcao,61,193.3455737704918,109.9,4.065573770491803,3.0,11794.08
2018-04-01,construcao_ferramentas_ferramentas,14,81.15642857142858,92.4,2.9285714285714284,2.0,1136.19
2018-04-01,construcao_ferramentas_iluminacao,26,142.87269230769232,120.0,3.6153846153846154,2.0,3714.69
2018-04-01,construcao_ferramentas_jardim,11,116.26545454545455,56.9,3.6363636363636362,3.0,1278.92
2018-04-01,construcao_ferramentas_seguranca,13,125.1923076923077,77.9,3.230769230769231,3.0,1627.5
2018-04-01,cool_stuff,155,186.05800000000002,161.9,4.064516129032258,3.0,28838.99
2018-04-01,dvds_blu_ray,4,23.125,16.9,1.0,1.0,92.5
2018-04-01,eletrodomesticos,89,139.68988764044943,50.0,2.044943820224719,1.0,12432.4
2018-04-01,eletrodomesticos_2,22,957.9404545454545,688.0,6.090909090909091,6.0,21074.69
2018-04-01,eletronicos,145,64.35841379310344,19.9,1.896551724137931,1.0,9331.97
2018-04-01,eletroportateis,48,218.70125,49.55,3.4166666666666665,2.0,10497.66
2018-04-01,esporte_lazer,401,134.36608478802992,104.9,2.4438902743142146,2.0,53880.8
2018-04-01,fashion_bolsas_e_acessorios,69,109.55173913043478,59.9,3.0,2.0,7559.07
2018-04-01,fashion_calcados,8,135.125,128.9,3.625,3.5,1081.0
2018-04-01,fashion_roupa_feminina,1,174.95000000000002,174.95000000000002,5.0,5.0,174.95000000000002
2018-04-01,fashion_roupa_masculina,1,195.0,195.0,3.0,3.0,195.0
2018-04-01,fashion_underwear_e_moda_praia,3,63.23333333333333,59.9,3.0,1.0,189.7
2018-04-01,ferramentas_jardim,170,164.90017647058824,73.85,3.1823529411764704,2.0,28033.03
2018-04-01,flores,1,52.5,52.5,1.0,1.0,52.5
2018-04-01,fraldas_higiene,1,37.0,37.0,1.0,1.0,37.0
2018-04-01,industria_comercio_e_negocios,35,119.24314285714286,104.0,2.342857142857143,2.0,4173.51
2018-04-01,informatica_acessorios,363,114.0426997245179,98.44,2.2589531680440773,1.0,41397.5
2018-04-01,instrumentos_musicais,46,343.4491304347826,95.0,4.173913043478261,4.0,15798.66
2018-04-01,la_cuisine,1,280.0,280.0,7.0,7.0,280.0
2018-04-01,livros_importados,4,79.4975,87.0,1.75,1.5,317.99
2018-04-01,livros_interesse_geral,31,148.28096774193548,79.9,3.2903225806451615,2.0,4596.71
2018-04-01,livros_tecnicos,21,51.81428571428571,39.9,1.7142857142857142,2.0,1088.1
